Code INSEE département,Mois,TMin (°C),TMax (°C),TMoy (°C)
16,2021-11-01,3.6533333333333333,11.963333333333333,7.808333333333334
16,2021-12-01,4.296774193548386,11.548387096774194,7.922580645161291
16,2022-01-01,1.6903225806451612,9.32258064516129,5.506451612903225
16,2022-02-01,4.132142857142857,13.510714285714286,8.821428571428571
16,2022-03-01,6.416129032258064,16.18709677419355,11.301612903225807
16,2022-04-01,7.673333333333333,17.91,12.791666666666666
16,2022-05-01,12.674193548387096,25.293548387096774,18.983870967741936
16,2022-06-01,15.646666666666667,27.083333333333332,21.365000000000002
16,2022-07-01,16.706451612903226,30.432258064516127,23.56935483870968
16,2022-08-01,18.26451612903226,31.75483870967742,25.009677419354837
16,2022-09-01,13.120000000000001,25.123333333333335,19.121666666666666
16,2022-10-01,14.019354838709678,22.822580645161292,18.42096774193548
16,2022-11-01,7.6466666666666665,15.6,11.623333333333333
16,2022-12-01,4.225806451612903,10.422580645161291,7.324193548387097
16,2023-01-01,3.990322580645161,9.32258064516129,6.656451612903226
16,2023-02-01,1.5714285714285714,12.153571428571428,6.8625
16,2023-03-01,6.72258064516129,15.399999999999999,11.061290322580644
16,2023-04-01,7.58,17.94,12.76
16,2023-05-01,11.796774193548387,22.84193548387097,17.31935483870968
16,2023-06-01,16.58,28.383333333333333,22.48166666666667
16,2023-07-01,15.541935483870969,27.070967741935487,21.306451612903224
16,2023-08-01,16.470967741935485,28.654838709677417,22.562903225806455
16,2023-09-01,16.13,28.476666666666667,22.303333333333335
16,2023-10-01,11.45483870967742,22.509677419354837,16.98225806451613
16,2023-11-01,7.55,14.243333333333334,10.896666666666667
16,2023-12-01,5.783870967741936,11.245161290322581,8.514516129032257
16,2024-01-01,3.967741935483871,10.248387096774193,7.108064516129032
16,2024-02-01,7.072413793103448,12.920689655172414,9.99655172413793
16,2024-03-01,6.641935483870968,15.551612903225807,11.096774193548388
16,2024-04-01,8.33,18.64333333333333,13.486666666666668
16,2024-05-01,10.916129032258064,19.84193548387097,15.379032258064516
16,2024-06-01,14.2,24.53666666666667,19.368333333333332
